fecha,tienda,producto,unidades
2013-01-21,1,102,60.0
2013-01-22,1,102,113.0
2013-01-23,1,102,70.0
2013-01-24,1,102,57.0
2013-01-25,1,102,71.0
2013-01-26,1,102,74.0
2013-01-27,1,102,79.0
2013-01-28,1,102,55.0
2013-01-29,1,102,103.0
2013-01-30,1,102,55.0
2013-01-31,1,102,66.0
2013-02-01,1,102,71.0
2013-02-02,1,102,69.0
2013-02-03,1,102,104.0
2013-02-04,1,102,59.0
2013-02-05,1,102,115.0
2013-02-06,1,102,73.0
2013-02-07,1,102,69.0
2013-02-08,1,102,68.0
2013-02-09,1,102,63.0
2013-02-10,1,102,85.0
2013-02-11,1,102,66.0
2013-02-12,1,102,109.0
2013-02-13,1,102,75.0
2013-02-14,1,102,63.0
2013-02-15,1,102,66.0
2013-02-16,1,102,77.0
2013-02-17,1,102,0.0
2013-02-18,1,102,0.0
2013-02-19,1,102,106.0
2013-02-20,1,102,64.0
2013-02-21,1,102,65.0
2013-02-22,1,102,68.0
2013-02-23,1,102,85.0
2013-02-24,1,102,81.0
2013-02-25,1,102,55.0
2013-02-26,1,102,99.0
2013-02-27,1,102,77.0
2013-02-28,1,102,48.0
2013-03-01,1,102,63.0
2013-03-02,1,102,65.0
2013-03-03,1,102,81.0
2013-03-04,1,102,72.0
2013-03-05,1,102,108.0
2013-03-06,1,102,82.0
2013-03-07,1,102,51.0
2013-03-08,1,102,61.0
2013-03-09,1,102,76.0
2013-03-10,1,102,83.0
2013-03-11,1,102,44.0
2013-03-12,1,102,112.0
2013-03-13,1,102,82.0
2013-03-14,1,102,69.0
2013-03-15,1,102,59.0
2013-03-16,1,102,0.0
2013-03-17,1,102,82.0
2013-03-18,1,102,0.0
2013-03-19,1,102,123.0
2013-03-20,1,102,89.0
2013-03-21,1,102,56.0
2013-03-22,1,102,74.0
2013-03-23,1,102,72.0
2013-03-24,1,102,95.0
2013-03-25,1,102,65.0
2013-03-26,1,102,99.0
2013-03-27,1,102,75.0
2013-03-28,1,102,70.0
2013-03-29,1,102,64.0
2013-03-30,1,102,53.0
2013-03-31,1,102,78.0
2013-04-01,1,102,57.0
2013-04-02,1,102,121.0
2013-04-03,1,102,77.0
2013-04-04,1,102,61.0
2013-04-05,1,102,64.0
2013-04-06,1,102,69.0
2013-04-07,1,102,86.0
2013-04-08,1,102,52.0
2013-04-09,1,102,107.0
2013-04-10,1,102,73.0
2013-04-11,1,102,56.0
2013-04-12,1,102,73.0
2013-04-13,1,102,82.0
2013-04-14,1,102,98.0
2013-04-15,1,102,51.0
2013-04-16,1,102,0.0
2013-04-17,1,102,79.0
2013-04-18,1,102,41.0
2013-04-19,1,102,64.0
2013-04-20,1,102,73.0
2013-04-21,1,102,91.0
2013-04-22,1,102,61.0
2013-04-23,1,102,109.0
2013-04-24,1,102,78.0
2013-04-25,1,102,50.0
2013-04-26,1,102,76.0
2013-04-27,1,102,83.0
2013-04-28,1,102,88.0
2013-04-29,1,102,73.0
2013-04-30,1,102,115.0
2013-05-01,1,102,83.0
2013-05-02,1,102,59.0
2013-05-03,1,102,54.0
2013-05-04,1,102,87.0
2013-05-05,1,102,0.0
2013-05-06,1,102,51.0
2013-05-07,1,102,109.0
2013-05-08,1,102,69.0
2013-05-09,1,102,65.0
2013-05-10,1,102,71.0
2013-05-11,1,102,73.0
2013-05-12,1,102,98.0
2013-05-13,1,102,64.0
2013-05-14,1,102,113.0
2013-05-15,1,102,0.0
2013-05-16,1,102,60.0
2013-05-17,1,102,67.0
2013-05-18,1,102,71.0
2013-05-19,1,102,82.0
2013-05-20,1,102,66.0
2013-05-21,1,102,103.0
2013-05-22,1,102,72.0
2013-05-23,1,102,52.0
2013-05-24,1,102,73.0
2013-05-25,1,102,71.0
2013-05-26,1,102,64.0
2013-05-27,1,102,61.0
2013-05-28,1,102,98.0
2013-05-29,1,102,86.0
2013-05-30,1,102,62.0
2013-05-31,1,102,74.0
2013-06-01,1,102,78.0
2013-06-02,1,102,84.0
2013-06-03,1,102,74.0
2013-06-04,1,102,122.0
2013-06-05,1,102,0.0
2013-06-06,1,102,64.0
2013-06-07,1,102,79.0
2013-06-08,1,102,67.0
2013-06-09,1,102,106.0
2013-06-10,1,102,61.0
2013-06-11,1,102,101.0
2013-06-12,1,102,73.0
2013-06-13,1,102,67.0
2013-06-14,1,102,60.0
2013-06-15,1,102,77.0
2013-06-16,1,102,95.0
2013-06-17,1,102,53.0
2013-06-18,1,102,138.0
2013-06-19,1,102,75.0
2013-06-20,1,102,75.0
2013-06-21,1,102,54.0
2013-06-22,1,102,82.0
2013-06-23,1,102,80.0
2013-06-24,1,102,36.0
2013-06-25,1,102,128.0
2013-06-26,1,102,72.0
2013-06-27,1,102,56.0
2013-06-28,1,102,58.0
2013-06-29,1,102,72.0
2013-06-30,1,102,88.0
2013-07-01,1,102,55.0
2013-07-02,1,102,109.0
2013-07-03,1,102,86.0
2013-07-04,1,102,70.0
2013-07-05,1,102,71.0
2013-07-06,1,102,79.0
2013-07-07,1,102,79.0
2013-07-08,1,102,67.0
2013-07-09,1,102,103.0
2013-07-10,1,102,66.0
2013-07-11,1,102,65.0
2013-07-12,1,102,66.0
2013-07-13,1,102,69.0
2013-07-14,1,102,91.0
2013-07-15,1,102,61.0
2013-07-16,1,102,0.0
2013-07-17,1,102,91.0
2013-07-18,1,102,59.0
2013-07-19,1,102,74.0
2013-07-20,1,102,77.0
2013-07-21,1,102,92.0
2013-07-22,1,102,47.0
2013-07-23,1,102,92.0
2013-07-24,1,102,57.0
2013-07-25,1,102,58.0
2013-07-26,1,102,69.0
2013-07-27,1,102,71.0
2013-07-28,1,102,77.0
2013-07-29,1,102,53.0
2013-07-30,1,102,117.0
2013-07-31,1,102,78.0
2013-08-01,1,102,67.0
2013-08-02,1,102,73.0
2013-08-03,1,102,76.0
2013-08-04,1,102,83.0
2013-08-05,1,102,0.0
2013-08-06,1,102,96.0
2013-08-07,1,102,91.0
2013-08-08,1,102,66.0
2013-08-09,1,102,58.0
2013-08-10,1,102,0.0
2013-08-11,1,102,98.0
2013-08-12,1,102,58.0
2013-08-13,1,102,116.0
2013-08-14,1,102,81.0
2013-08-15,1,102,0.0
2013-08-16,1,102,95.0
2013-08-17,1,102,61.0
2013-08-18,1,102,69.0
2013-08-19,1,102,62.0
2013-08-20,1,102,120.0
2013-08-21,1,102,70.0
2013-08-22,1,102,71.0
2013-08-23,1,102,79.0
2013-08-24,1,102,63.0
2013-08-25,1,102,94.0
2013-08-26,1,102,65.0
2013-08-27,1,102,91.0
2013-08-28,1,102,83.0
2013-08-29,1,102,58.0
2013-08-30,1,102,62.0
2013-08-31,1,102,76.0
2013-09-01,1,102,94.0
2013-09-02,1,102,63.0
2013-09-03,1,102,115.0
2013-09-04,1,102,64.0
2013-09-05,1,102,0.0
2013-09-06,1,102,73.0
2013-09-07,1,102,82.0
2013-09-08,1,102,77.0
2013-09-09,1,102,54.0
2013-09-10,1,102,119.0
2013-09-11,1,102,100.0
2013-09-12,1,102,71.0
2013-09-13,1,102,81.0
2013-09-14,1,102,76.0
2013-09-15,1,102,99.0
2013-09-16,1,102,58.0
2013-09-17,1,102,105.0
2013-09-18,1,102,89.0
2013-09-19,1,102,57.0
2013-09-20,1,102,83.0
2013-09-21,1,102,69.0
2013-09-22,1,102,94.0
2013-09-23,1,102,72.0
2013-09-24,1,102,109.0
2013-09-25,1,102,57.0
2013-09-26,1,102,0.0
2013-09-27,1,102,66.0
2013-09-28,1,102,81.0
2013-09-29,1,102,99.0
2013-09-30,1,102,88.0
2013-10-01,1,102,118.0
2013-10-02,1,102,82.0
2013-10-03,1,102,61.0
2013-10-04,1,102,73.0
2013-10-05,1,102,85.0
2013-10-06,1,102,71.0
2013-10-07,1,102,74.0
2013-10-08,1,102,99.0
2013-10-09,1,102,91.0
2013-10-10,1,102,53.0
2013-10-11,1,102,70.0
2013-10-12,1,102,90.0
2013-10-13,1,102,87.0
2013-10-14,1,102,62.0
2013-10-15,1,102,0.0
2013-10-16,1,102,0.0
2013-10-17,1,102,64.0
2013-10-18,1,102,62.0
2013-10-19,1,102,68.0
2013-10-20,1,102,0.0
2013-10-21,1,102,0.0
2013-10-22,1,102,124.0
2013-10-23,1,102,0.0
2013-10-24,1,102,54.0
2013-10-25,1,102,80.0
2013-10-26,1,102,59.0
2013-10-27,1,102,87.0
2013-10-28,1,102,65.0
2013-10-29,1,102,100.0
2013-10-30,1,102,76.0
2013-10-31,1,102,59.0
2013-11-01,1,102,65.0
2013-11-02,1,102,80.0
2013-11-03,1,102,114.0
2013-11-04,1,102,55.0
2013-11-05,1,102,123.0
2013-11-06,1,102,85.0
2013-11-07,1,102,0.0
2013-11-08,1,102,76.0
2013-11-09,1,102,73.0
2013-11-10,1,102,87.0
2013-11-11,1,102,72.0
2013-11-12,1,102,106.0
2013-11-13,1,102,70.0
2013-11-14,1,102,53.0
2013-11-15,1,102,73.0
2013-11-16,1,102,71.0
2013-11-17,1,102,88.0
2013-11-18,1,102,69.0
2013-11-19,1,102,116.0
2013-11-20,1,102,74.0
2013-11-21,1,102,71.0
2013-11-22,1,102,76.0
2013-11-23,1,102,67.0
2013-11-24,1,102,88.0
2013-11-25,1,102,68.0
2013-11-26,1,102,101.0
2013-11-27,1,102,63.0
2013-11-28,1,102,55.0
2013-11-29,1,102,64.0
2013-11-30,1,102,70.0
2013-12-01,1,102,91.0
2013-12-02,1,102,79.0
2013-12-03,1,102,125.0
2013-12-04,1,102,79.0
2013-12-05,1,102,67.0
2013-12-06,1,102,62.0
2013-12-07,1,102,76.0
2013-12-08,1,102,78.0
2013-12-09,1,102,62.0
2013-12-10,1,102,114.0
2013-12-11,1,102,69.0
2013-12-12,1,102,62.0
2013-12-13,1,102,72.0
2013-12-14,1,102,75.0
2013-12-15,1,102,92.0
2013-12-16,1,102,54.0
2013-12-17,1,102,116.0
2013-12-18,1,102,85.0
2013-12-19,1,102,58.0
2013-12-20,1,102,79.0
2013-12-21,1,102,66.0
2013-12-22,1,102,99.0
2013-12-23,1,102,0.0
2013-12-24,1,102,105.0
2013-12-25,1,102,78.0
2013-12-26,1,102,67.0
2013-12-27,1,102,58.0
2013-12-28,1,102,66.0
2013-12-29,1,102,95.0
2013-12-30,1,102,67.0
2013-12-31,1,102,106.0
2014-01-01,1,102,87.0
2014-01-02,1,102,67.0
2014-01-03,1,102,78.0
2014-01-04,1,102,78.0
2014-01-05,1,102,104.0
2014-01-06,1,102,53.0
2014-01-07,1,102,110.0
2014-01-08,1,102,73.0
2014-01-09,1,102,67.0
2014-01-10,1,102,0.0
2014-01-11,1,102,76.0
2014-01-12,1,102,94.0
2014-01-13,1,102,67.0
2014-01-14,1,102,102.0
2014-01-15,1,102,78.0
2014-01-16,1,102,58.0
2014-01-17,1,102,54.0
2014-01-18,1,102,77.0
2014-01-19,1,102,93.0
2014-01-20,1,102,71.0
2014-01-21,1,102,97.0
2014-01-22,1,102,92.0
2014-01-23,1,102,80.0
2014-01-24,1,102,76.0
2014-01-25,1,102,80.0
2014-01-26,1,102,102.0
2014-01-27,1,102,59.0
2014-01-28,1,102,107.0
2014-01-29,1,102,76.0
2014-01-30,1,102,58.0
2014-01-31,1,102,66.0
2014-02-01,1,102,78.0
2014-02-02,1,102,104.0
2014-02-03,1,102,69.0
2014-02-04,1,102,118.0
2014-02-05,1,102,88.0
2014-02-06,1,102,59.0
2014-02-07,1,102,0.0
2014-02-08,1,102,73.0
2014-02-09,1,102,93.0
2014-02-10,1,102,63.0
2014-02-11,1,102,108.0
2014-02-12,1,102,91.0
2014-02-13,1,102,68.0
2014-02-14,1,102,0.0
2014-02-15,1,102,82.0
2014-02-16,1,102,88.0
2014-02-17,1,102,64.0
2014-02-18,1,102,109.0
2014-02-19,1,102,73.0
2014-02-20,1,102,63.0
2014-02-21,1,102,68.0
2014-02-22,1,102,88.0
2014-02-23,1,102,90.0
2014-02-24,1,102,0.0
2014-02-25,1,102,125.0
2014-02-26,1,102,89.0
2014-02-27,1,102,71.0
2014-02-28,1,102,0.0
2014-03-01,1,102,0.0
2014-03-02,1,102,78.0
2014-03-03,1,102,64.0
2014-03-04,1,102,108.0
2014-03-05,1,102,75.0
2014-03-06,1,102,61.0
2014-03-07,1,102,74.0
2014-03-08,1,102,84.0
2014-03-09,1,102,0.0
2014-03-10,1,102,66.0
2014-03-11,1,102,113.0
2014-03-12,1,102,82.0
2014-03-13,1,102,62.0
2014-03-14,1,102,81.0
2014-03-15,1,102,68.0
2014-03-16,1,102,83.0
2014-03-17,1,102,65.0
2014-03-18,1,102,0.0
2014-03-19,1,102,84.0
2014-03-20,1,102,55.0
2014-03-21,1,102,80.0
2014-03-22,1,102,76.0
2014-03-23,1,102,99.0
2014-03-24,1,102,62.0
2014-03-25,1,102,99.0
2014-03-26,1,102,82.0
2014-03-27,1,102,57.0
2014-03-28,1,102,61.0
2014-03-29,1,102,76.0
2014-03-30,1,102,88.0
2014-03-31,1,102,81.0
2014-04-01,1,102,118.0
2014-04-02,1,102,88.0
2014-04-03,1,102,66.0
2014-04-04,1,102,70.0
2014-04-05,1,102,87.0
2014-04-06,1,102,86.0
2014-04-07,1,102,67.0
2014-04-08,1,102,119.0
2014-04-09,1,102,87.0
2014-04-10,1,102,53.0
2014-04-11,1,102,75.0
2014-04-12,1,102,80.0
2014-04-13,1,102,83.0
2014-04-14,1,102,67.0
2014-04-15,1,102,148.0
2014-04-16,1,102,84.0
2014-04-17,1,102,58.0
2014-04-18,1,102,80.0
2014-04-19,1,102,92.0
2014-04-20,1,102,0.0
2014-04-21,1,102,0.0
2014-04-22,1,102,114.0
2014-04-23,1,102,81.0
2014-04-24,1,102,0.0
2014-04-25,1,102,77.0
2014-04-26,1,102,83.0
2014-04-27,1,102,120.0
2014-04-28,1,102,63.0
2014-04-29,1,102,104.0
2014-04-30,1,102,0.0
2014-05-01,1,102,48.0
2014-05-02,1,102,72.0
2014-05-03,1,102,80.0
2014-05-04,1,102,103.0
2014-05-05,1,102,61.0
2014-05-06,1,102,130.0
2014-05-07,1,102,77.0
2014-05-08,1,102,66.0
2014-05-09,1,102,76.0
2014-05-10,1,102,84.0
2014-05-11,1,102,100.0
2014-05-12,1,102,0.0
2014-05-13,1,102,132.0
2014-05-14,1,102,92.0
2014-05-15,1,102,63.0
2014-05-16,1,102,80.0
2014-05-17,1,102,65.0
2014-05-18,1,102,101.0
2014-05-19,1,102,68.0
2014-05-20,1,102,107.0
2014-05-21,1,102,79.0
2014-05-22,1,102,0.0
2014-05-23,1,102,76.0
2014-05-24,1,102,0.0
2014-05-25,1,102,89.0
2014-05-26,1,102,51.0
2014-05-27,1,102,123.0
2014-05-28,1,102,70.0
2014-05-29,1,102,61.0
2014-05-30,1,102,76.0
2014-05-31,1,102,87.0
2014-06-01,1,102,0.0
2014-06-02,1,102,72.0
2014-06-03,1,102,119.0
2014-06-04,1,102,0.0
2014-06-05,1,102,60.0
2014-06-06,1,102,83.0
2014-06-07,1,102,81.0
2014-06-08,1,102,85.0
2014-06-09,1,102,77.0
2014-06-10,1,102,136.0
2014-06-11,1,102,83.0
2014-06-12,1,102,68.0
2014-06-13,1,102,80.0
2014-06-14,1,102,86.0
2014-06-15,1,102,113.0
2014-06-16,1,102,58.0
2014-06-17,1,102,125.0
2014-06-18,1,102,86.0
2014-06-19,1,102,50.0
2014-06-20,1,102,69.0
2014-06-21,1,102,78.0
2014-06-22,1,102,113.0
2014-06-23,1,102,61.0
2014-06-24,1,102,124.0
2014-06-25,1,102,83.0
2014-06-26,1,102,66.0
2014-06-27,1,102,52.0
2014-06-28,1,102,77.0
2014-06-29,1,102,94.0
2014-06-30,1,102,54.0
2014-07-01,1,102,112.0
2014-07-02,1,102,71.0
2014-07-03,1,102,62.0
2014-07-04,1,102,83.0
2014-07-05,1,102,73.0
2014-07-06,1,102,110.0
2014-07-07,1,102,68.0
2014-07-08,1,102,121.0
2014-07-09,1,102,68.0
2014-07-10,1,102,76.0
2014-07-11,1,102,70.0
2014-07-12,1,102,70.0
2014-07-13,1,102,101.0
2014-07-14,1,102,64.0
2014-07-15,1,102,126.0
2014-07-16,1,102,79.0
2014-07-17,1,102,63.0
2014-07-18,1,102,84.0
2014-07-19,1,102,101.0
2014-07-20,1,102,98.0
2014-07-21,1,102,64.0
2014-07-22,1,102,137.0
2014-07-23,1,102,77.0
2014-07-24,1,102,71.0
2014-07-25,1,102,0.0
2014-07-26,1,102,86.0
2014-07-27,1,102,99.0
2014-07-28,1,102,0.0
2014-07-29,1,102,127.0
2014-07-30,1,102,79.0
2014-07-31,1,102,73.0
2014-08-01,1,102,61.0
2014-08-02,1,102,80.0
2014-08-03,1,102,92.0
2014-08-04,1,102,68.0
2014-08-05,1,102,125.0
2014-08-06,1,102,77.0
2014-08-07,1,102,60.0
2014-08-08,1,102,60.0
2014-08-09,1,102,51.0
2014-08-10,1,102,84.0
2014-08-11,1,102,66.0
2014-08-12,1,102,124.0
2014-08-13,1,102,85.0
2014-08-14,1,102,0.0
2014-08-15,1,102,89.0
2014-08-16,1,102,78.0
2014-08-17,1,102,107.0
2014-08-18,1,102,66.0
2014-08-19,1,102,0.0
2014-08-20,1,102,83.0
2014-08-21,1,102,84.0
2014-08-22,1,102,71.0
2014-08-23,1,102,0.0
2014-08-24,1,102,90.0
2014-08-25,1,102,47.0
2014-08-26,1,102,107.0
2014-08-27,1,102,101.0
2014-08-28,1,102,69.0
2014-08-29,1,102,73.0
2014-08-30,1,102,79.0
2014-08-31,1,102,101.0
2014-09-01,1,102,66.0
2014-09-02,1,102,132.0
2014-09-03,1,102,84.0
2014-09-04,1,102,65.0
2014-09-05,1,102,74.0
2014-09-06,1,102,90.0
2014-09-07,1,102,76.0
2014-09-08,1,102,62.0
2014-09-09,1,102,115.0
2014-09-10,1,102,82.0
2014-09-11,1,102,73.0
2014-09-12,1,102,70.0
2014-09-13,1,102,68.0
2014-09-14,1,102,116.0
2014-09-15,1,102,0.0
2014-09-16,1,102,117.0
2014-09-17,1,102,88.0
2014-09-18,1,102,71.0
2014-09-19,1,102,73.0
2014-09-20,1,102,73.0
2014-09-21,1,102,100.0
2014-09-22,1,102,62.0
2014-09-23,1,102,111.0
2014-09-24,1,102,56.0
2014-09-25,1,102,67.0
2014-09-26,1,102,75.0
2014-09-27,1,102,89.0
2014-09-28,1,102,102.0
2014-09-29,1,102,62.0
2014-09-30,1,102,113.0
2014-10-01,1,102,84.0
2014-10-02,1,102,75.0
2014-10-03,1,102,68.0
2014-10-04,1,102,57.0
2014-10-05,1,102,99.0
2014-10-06,1,102,54.0
2014-10-07,1,102,113.0
2014-10-08,1,102,0.0
2014-10-09,1,102,61.0
2014-10-10,1,102,91.0
2014-10-11,1,102,83.0
2014-10-12,1,102,100.0
2014-10-13,1,102,71.0
2014-10-14,1,102,108.0
2014-10-15,1,102,97.0
2014-10-16,1,102,64.0
2014-10-17,1,102,0.0
2014-10-18,1,102,84.0
2014-10-19,1,102,100.0
2014-10-20,1,102,71.0
2014-10-21,1,102,139.0
2014-10-22,1,102,0.0
2014-10-23,1,102,71.0
2014-10-24,1,102,66.0
2014-10-25,1,102,91.0
2014-10-26,1,102,0.0
2014-10-27,1,102,58.0
2014-10-28,1,102,139.0
2014-10-29,1,102,104.0
2014-10-30,1,102,54.0
2014-10-31,1,102,76.0
2014-11-01,1,102,75.0
2014-11-02,1,102,107.0
2014-11-03,1,102,0.0
2014-11-04,1,102,111.0
2014-11-05,1,102,84.0
2014-11-06,1,102,69.0
2014-11-07,1,102,0.0
2014-11-08,1,102,80.0
2014-11-09,1,102,95.0
2014-11-10,1,102,70.0
2014-11-11,1,102,125.0
2014-11-12,1,102,88.0
2014-11-13,1,102,57.0
2014-11-14,1,102,75.0
2014-11-15,1,102,81.0
2014-11-16,1,102,88.0
2014-11-17,1,102,60.0
2014-11-18,1,102,0.0
2014-11-19,1,102,96.0
2014-11-20,1,102,59.0
2014-11-21,1,102,87.0
2014-11-22,1,102,101.0
2014-11-23,1,102,92.0
2014-11-24,1,102,74.0
2014-11-25,1,102,129.0
2014-11-26,1,102,93.0
2014-11-27,1,102,62.0
2014-11-28,1,102,80.0
2014-11-29,1,102,67.0
2014-11-30,1,102,110.0
2014-12-01,1,102,70.0
2014-12-02,1,102,112.0
2014-12-03,1,102,85.0
2014-12-04,1,102,68.0
2014-12-05,1,102,93.0
2014-12-06,1,102,86.0
2014-12-07,1,102,98.0
2014-12-08,1,102,63.0
2014-12-09,1,102,117.0
2014-12-10,1,102,89.0
2014-12-11,1,102,69.0
2014-12-12,1,102,73.0
2014-12-13,1,102,86.0
2014-12-14,1,102,112.0
2014-12-15,1,102,66.0
2014-12-16,1,102,146.0
2014-12-17,1,102,64.0
2014-12-18,1,102,72.0
2014-12-19,1,102,79.0
2014-12-20,1,102,99.0
2014-12-21,1,102,105.0
2014-12-22,1,102,84.0
2014-12-23,1,102,123.0
2014-12-24,1,102,81.0
2014-12-25,1,102,390.0
2014-12-26,1,102,83.0
2014-12-27,1,102,70.0
2014-12-28,1,102,113.0
2014-12-29,1,102,70.0
2014-12-30,1,102,137.0
2014-12-31,1,102,84.0
2015-01-01,1,102,60.0
2015-01-02,1,102,84.0
2015-01-03,1,102,92.0
2015-01-04,1,102,0.0
2015-01-05,1,102,0.0
2015-01-06,1,102,138.0
2015-01-07,1,102,90.0
2015-01-08,1,102,80.0
2015-01-09,1,102,66.0
2015-01-10,1,102,84.0
2015-01-11,1,102,105.0
2015-01-12,1,102,71.0
2015-01-13,1,102,121.0
2015-01-14,1,102,91.0
2015-01-15,1,102,67.0
2015-01-16,1,102,87.0
2015-01-17,1,102,88.0
2015-01-18,1,102,111.0
2015-01-19,1,102,66.0
2015-01-20,1,102,126.0
2015-01-21,1,102,93.0
2015-01-22,1,102,58.0
2015-01-23,1,102,89.0
2015-01-24,1,102,68.0
2015-01-25,1,102,0.0
2015-01-26,1,102,82.0
2015-01-27,1,102,129.0
2015-01-28,1,102,85.0
2015-01-29,1,102,65.0
2015-01-30,1,102,77.0
2015-01-31,1,102,93.0
2015-02-01,1,102,79.0
2015-02-02,1,102,67.0
2015-02-03,1,102,142.0
2015-02-04,1,102,75.0
2015-02-05,1,102,78.0
2015-02-06,1,102,75.0
2015-02-07,1,102,69.0
2015-02-08,1,102,86.0
2015-02-09,1,102,64.0
2015-02-10,1,102,132.0
2015-02-11,1,102,79.0
2015-02-12,1,102,64.0
2015-02-13,1,102,82.0
2015-02-14,1,102,91.0
2015-02-15,1,102,112.0
2015-02-16,1,102,68.0
2015-02-17,1,102,134.0
2015-02-18,1,102,107.0
2015-02-19,1,102,58.0
2015-02-20,1,102,0.0
2015-02-21,1,102,79.0
2015-02-22,1,102,100.0
2015-02-23,1,102,0.0
2015-02-24,1,102,129.0
2015-02-25,1,102,65.0
2015-02-26,1,102,61.0
2015-02-27,1,102,85.0
2015-02-28,1,102,85.0
2015-03-01,1,102,102.0
2015-03-02,1,102,0.0
2015-03-03,1,102,142.0
2015-03-04,1,102,72.0
2015-03-05,1,102,63.0
2015-03-06,1,102,77.0
2015-03-07,1,102,71.0
2015-03-08,1,102,101.0
2015-03-09,1,102,85.0
2015-03-10,1,102,128.0
2015-03-11,1,102,76.0
2015-03-12,1,102,75.0
2015-03-13,1,102,90.0
2015-03-14,1,102,83.0
2015-03-15,1,102,99.0
2015-03-16,1,102,64.0
2015-03-17,1,102,122.0
2015-03-18,1,102,92.0
2015-03-19,1,102,0.0
2015-03-20,1,102,0.0
2015-03-21,1,102,64.0
2015-03-22,1,102,106.0
2015-03-23,1,102,67.0
2015-03-24,1,102,121.0
2015-03-25,1,102,82.0
2015-03-26,1,102,59.0
2015-03-27,1,102,90.0
2015-03-28,1,102,92.0
2015-03-29,1,102,88.0
2015-03-30,1,102,64.0
2015-03-31,1,102,105.0
2015-04-01,1,102,91.0
2015-04-02,1,102,61.0
2015-04-03,1,102,85.0
2015-04-04,1,102,95.0
2015-04-05,1,102,99.0
2015-04-06,1,102,65.0
2015-04-07,1,102,143.0
2015-04-08,1,102,81.0
2015-04-09,1,102,65.0
2015-04-10,1,102,91.0
2015-04-11,1,102,66.0
2015-04-12,1,102,83.0
2015-04-13,1,102,62.0
2015-04-14,1,102,128.0
2015-04-15,1,102,83.0
2015-04-16,1,102,60.0
2015-04-17,1,102,71.0
2015-04-18,1,102,0.0
2015-04-19,1,102,84.0
2015-04-20,1,102,82.0
2015-04-21,1,102,141.0
2015-04-22,1,102,105.0
2015-04-23,1,102,76.0
2015-04-24,1,102,72.0
2015-04-25,1,102,79.0
2015-04-26,1,102,95.0
2015-04-27,1,102,69.0
2015-04-28,1,102,122.0
2015-04-29,1,102,99.0
2015-04-30,1,102,0.0
2015-05-01,1,102,78.0
2015-05-02,1,102,80.0
2015-05-03,1,102,91.0
2015-05-04,1,102,59.0
2015-05-05,1,102,124.0
2015-05-06,1,102,498.0
2015-05-07,1,102,62.0
2015-05-08,1,102,69.0
2015-05-09,1,102,96.0
2015-05-10,1,102,83.0
2015-05-11,1,102,72.0
2015-05-12,1,102,134.0
2015-05-13,1,102,100.0
2015-05-14,1,102,68.0
2015-05-15,1,102,79.0
2015-05-16,1,102,85.0
2015-05-17,1,102,115.0
2015-05-18,1,102,68.0
2015-05-19,1,102,144.0
2015-05-20,1,102,97.0
2015-05-21,1,102,66.0
2015-05-22,1,102,81.0
2015-05-23,1,102,81.0
2015-05-24,1,102,97.0
2015-05-25,1,102,70.0
2015-05-26,1,102,129.0
2015-05-27,1,102,92.0
2015-05-28,1,102,74.0
2015-05-29,1,102,67.0
2015-05-30,1,102,94.0
2015-05-31,1,102,88.0
2015-06-01,1,102,68.0
2015-06-02,1,102,126.0
2015-06-03,1,102,86.0
2015-06-04,1,102,69.0
2015-06-05,1,102,81.0
2015-06-06,1,102,97.0
2015-06-07,1,102,104.0
2015-06-08,1,102,69.0
2015-06-09,1,102,130.0
2015-06-10,1,102,79.0
2015-06-11,1,102,68.0
2015-06-12,1,102,80.0
2015-06-13,1,102,71.0
2015-06-14,1,102,106.0
2015-06-15,1,102,60.0
2015-06-16,1,102,126.0
2015-06-17,1,102,73.0
2015-06-18,1,102,75.0
2015-06-19,1,102,74.0
2015-06-20,1,102,86.0
2015-06-21,1,102,128.0
2015-06-22,1,102,74.0
2015-06-23,1,102,123.0
2015-06-24,1,102,96.0
2015-06-25,1,102,74.0
2015-06-26,1,102,88.0
2015-06-27,1,102,100.0
2015-06-28,1,102,95.0
2015-06-29,1,102,74.0
2015-06-30,1,102,118.0
2013-01-01,1,106,58.0
2013-01-02,1,106,68.0
2013-01-03,1,106,64.0
2013-01-04,1,106,0.0
2013-01-05,1,106,87.0
2013-01-06,1,106,43.0
2013-01-07,1,106,53.0
2013-01-08,1,106,64.0
2013-01-09,1,106,49.0
2013-01-10,1,106,51.0
2013-01-11,1,106,62.0
2013-01-12,1,106,90.0
2013-01-13,1,106,48.0
2013-01-14,1,106,48.0
2013-01-15,1,106,63.0
2013-01-16,1,106,54.0
2013-01-17,1,106,88.0
2013-01-18,1,106,51.0
2013-01-19,1,106,87.0
2013-01-20,1,106,28.0
2013-01-21,1,106,45.0
2013-01-22,1,106,67.0
2013-01-23,1,106,0.0
2013-01-24,1,106,53.0
2013-01-25,1,106,50.0
2013-01-26,1,106,78.0
2013-01-27,1,106,45.0
2013-01-28,1,106,45.0
2013-01-29,1,106,65.0
2013-01-30,1,106,48.0
2013-01-31,1,106,67.0
2013-02-01,1,106,58.0
2013-02-02,1,106,94.0
2013-02-03,1,106,36.0
2013-02-04,1,106,53.0
2013-02-05,1,106,57.0
2013-02-06,1,106,71.0
2013-02-07,1,106,70.0
2013-02-08,1,106,49.0
2013-02-09,1,106,79.0
2013-02-10,1,106,29.0
